datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2012-06-02,Ciudad de Oaxaca,30.9,16.4,23.3,30.2,16.4,23.3,17.0,70.5,0.0,0.0,0.0,rain,,,,8.3,222.0,1006.9,80.2,14.3,117.3,10.4,4.0,,2012-06-02T06:55:51,2012-06-02T20:02:00,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76773099999,remote"
2012-06-03,Ciudad de Oaxaca,29.4,16.1,23.2,28.8,16.1,23.2,16.7,69.5,1.0,100.0,41.67,rain,,,,13.0,185.5,1008.7,74.8,14.4,167.8,14.5,6.0,,2012-06-03T06:55:50,2012-06-03T20:02:20,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2012-06-04,Ciudad de Oaxaca,28.7,16.4,22.6,29.3,16.4,22.7,18.2,78.0,0.7,100.0,29.17,rain,,,,16.6,218.1,1008.8,82.0,12.6,140.7,12.3,5.0,,2012-06-04T06:55:50,2012-06-04T20:02:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76773099999,remote"
2012-06-05,Ciudad de Oaxaca,31.1,14.7,22.9,31.5,14.7,23.0,17.1,72.6,0.0,0.0,0.0,rain,,,,14.8,247.2,1005.1,75.4,14.8,151.2,13.2,5.0,,2012-06-05T06:55:51,2012-06-05T20:03:01,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76773099999,remote"
2012-06-06,Ciudad de Oaxaca,31.4,15.7,23.5,32.2,15.7,23.6,17.7,73.3,0.2,100.0,8.33,rain,,,,18.0,215.0,1005.7,53.6,12.0,246.3,21.3,9.0,,2012-06-06T06:55:53,2012-06-06T20:03:21,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76773099999,remote"
2012-06-07,Ciudad de Oaxaca,31.4,15.4,23.5,32.0,15.4,23.5,17.9,74.0,1.2,100.0,45.83,rain,,,,18.4,198.1,1008.0,67.7,16.5,212.2,18.4,7.0,,2012-06-07T06:55:56,2012-06-07T20:03:41,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2012-06-08,Ciudad de Oaxaca,30.2,14.9,23.7,30.3,14.9,23.8,18.3,74.6,1.7,100.0,58.33,rain,,,,15.8,175.1,1007.8,85.0,13.4,178.9,15.4,7.0,,2012-06-08T06:55:59,2012-06-08T20:04:00,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2012-06-09,Ciudad de Oaxaca,31.7,19.1,24.8,31.4,19.1,24.8,17.2,65.4,0.9,100.0,37.5,rain,,,,14.4,201.2,1005.1,87.9,14.8,257.0,22.3,9.0,,2012-06-09T06:56:04,2012-06-09T20:04:19,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2012-06-10,Ciudad de Oaxaca,31.2,17.2,24.8,31.2,17.2,24.8,17.3,67.0,3.5,100.0,70.83,rain,,,,18.7,206.7,1005.4,82.2,14.2,229.0,19.6,7.0,,2012-06-10T06:56:09,2012-06-10T20:04:37,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2012-06-11,Ciudad de Oaxaca,31.9,19.2,24.9,32.2,19.2,24.8,17.4,68.2,1.2,100.0,29.17,rain,,,,19.1,179.7,1006.0,83.8,16.2,244.4,21.0,8.0,,2012-06-11T06:56:15,2012-06-11T20:04:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76773099999,remote"
2012-06-12,Ciudad de Oaxaca,31.8,16.2,24.0,31.3,16.2,23.9,16.8,68.5,0.3,100.0,12.5,rain,,,,18.7,155.5,1008.4,67.9,16.0,235.9,20.3,9.0,,2012-06-12T06:56:22,2012-06-12T20:05:13,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76773099999,remote"
2012-06-13,Ciudad de Oaxaca,32.0,14.1,23.4,30.7,14.1,23.0,14.4,63.0,4.3,100.0,45.83,rain,,,,15.5,122.6,1007.8,48.9,16.2,255.4,22.0,10.0,,2012-06-13T06:56:29,2012-06-13T20:05:30,0.8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76773099999,remote"
2012-06-14,Ciudad de Oaxaca,29.7,14.6,22.3,28.4,14.6,22.1,14.9,66.8,35.8,100.0,91.67,rain,,,,11.2,103.1,1007.4,79.9,16.2,152.3,13.2,5.0,,2012-06-14T06:56:38,2012-06-14T20:05:47,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-15,Ciudad de Oaxaca,26.9,18.4,21.9,27.3,18.4,21.9,16.1,72.3,31.0,100.0,100.0,rain,,,,9.7,6.2,1005.9,92.5,13.0,143.4,12.2,6.0,,2012-06-15T06:56:47,2012-06-15T20:06:03,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-16,Ciudad de Oaxaca,25.9,17.2,20.7,25.9,17.2,20.7,18.8,89.8,83.2,100.0,100.0,rain,,,,32.4,221.3,1006.4,97.7,12.8,55.4,4.9,2.0,,2012-06-16T06:56:57,2012-06-16T20:06:19,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-17,Ciudad de Oaxaca,23.4,16.9,19.5,23.4,16.9,19.5,17.1,86.7,7.4,100.0,100.0,rain,,,,22.7,281.3,1009.1,94.3,11.0,132.0,11.5,5.0,,2012-06-17T06:57:07,2012-06-17T20:06:34,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-18,Ciudad de Oaxaca,26.1,16.7,21.2,26.1,16.7,21.2,18.0,83.2,57.2,100.0,66.67,rain,,,,18.7,262.5,1005.7,78.5,12.5,269.5,23.2,9.0,,2012-06-18T06:57:18,2012-06-18T20:06:49,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2012-06-19,Ciudad de Oaxaca,24.3,17.1,20.9,24.3,17.1,20.9,19.2,90.6,34.1,100.0,91.67,rain,,,,16.9,259.4,1006.5,95.6,11.3,122.4,10.7,4.0,,2012-06-19T06:57:30,2012-06-19T20:07:03,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-20,Ciudad de Oaxaca,24.9,16.9,20.8,24.9,16.9,20.8,18.9,89.6,6.6,100.0,79.17,rain,,,,20.9,249.5,1008.9,89.7,9.2,166.9,14.3,6.0,,2012-06-20T06:57:43,2012-06-20T20:07:16,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-21,Ciudad de Oaxaca,26.3,16.7,21.5,26.3,16.7,21.5,18.2,83.4,0.1,100.0,4.17,rain,,,,19.1,277.3,1009.4,84.0,11.7,242.3,20.8,8.0,,2012-06-21T06:57:56,2012-06-21T20:07:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76773099999,remote"
2012-06-22,Ciudad de Oaxaca,27.7,14.9,21.9,27.6,14.9,21.9,18.2,81.9,10.4,100.0,54.17,rain,,,,16.6,249.9,1006.9,79.9,13.6,159.5,13.7,6.0,,2012-06-22T06:58:09,2012-06-22T20:07:40,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2012-06-23,Ciudad de Oaxaca,26.1,16.9,20.3,26.1,16.9,20.3,18.6,91.1,31.2,100.0,100.0,rain,,,,24.8,226.0,1007.1,93.1,10.0,94.6,8.2,3.0,,2012-06-23T06:58:24,2012-06-23T20:07:52,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-24,Ciudad de Oaxaca,25.4,16.8,20.3,25.4,16.8,20.3,17.4,84.1,21.1,100.0,100.0,rain,,,,15.8,257.7,1010.3,88.1,7.7,272.4,23.4,9.0,,2012-06-24T06:58:38,2012-06-24T20:08:02,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-25,Ciudad de Oaxaca,24.4,18.2,20.3,24.4,18.2,20.3,18.4,89.7,22.4,100.0,100.0,rain,,,,16.2,251.0,1008.9,89.6,7.8,181.0,15.7,6.0,,2012-06-25T06:58:53,2012-06-25T20:08:12,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-26,Ciudad de Oaxaca,24.4,16.9,20.4,24.4,16.9,20.4,17.6,85.2,5.9,100.0,91.67,rain,,,,14.4,201.8,1007.6,86.7,10.0,178.4,15.5,6.0,,2012-06-26T06:59:09,2012-06-26T20:08:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-27,Ciudad de Oaxaca,25.5,16.9,20.8,25.5,16.9,20.8,18.0,85.1,9.2,100.0,70.83,rain,,,,16.6,173.2,1008.8,73.6,9.6,287.3,24.8,10.0,,2012-06-27T06:59:25,2012-06-27T20:08:29,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2012-06-28,Ciudad de Oaxaca,25.6,18.6,21.7,25.6,18.6,21.7,19.3,86.7,4.6,100.0,87.5,rain,,,,13.0,192.1,1012.8,74.1,4.3,220.5,18.9,7.0,,2012-06-28T06:59:42,2012-06-28T20:08:37,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2012-06-29,Ciudad de Oaxaca,26.7,19.9,22.8,26.7,19.9,22.8,19.2,81.5,5.6,100.0,58.33,rain,,,,10.1,182.8,1012.7825443786982,82.9,4.3307692307692305,192.3,16.3,6.0,,2012-06-29T06:59:59,2012-06-29T20:08:44,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
2012-06-30,Ciudad de Oaxaca,26.0,19.5,22.1,26.0,19.5,22.1,19.1,83.7,1.7,100.0,66.67,rain,,,,17.3,242.8,1012.7650887573964,80.4,4.361538461538461,207.0,17.8,8.0,,2012-06-30T07:00:16,2012-06-30T20:08:49,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
2013-06-01,Ciudad de Oaxaca,29.7,17.2,22.4,29.6,17.2,22.4,19.3,84.3,3.8,100.0,62.5,rain,,,,19.1,216.8,1006.9,90.7,14.7,199.1,17.2,8.0,,2013-06-01T06:55:53,2013-06-01T20:01:33,0.76,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76773099999,remote"
2013-06-02,Ciudad de Oaxaca,29.2,17.6,22.0,28.9,17.6,22.0,18.0,80.4,6.5,100.0,100.0,rain,,,,12.2,188.4,1004.8,91.6,11.5,161.2,14.0,6.0,,2013-06-02T06:55:51,2013-06-02T20:01:54,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-03,Ciudad de Oaxaca,29.7,18.1,22.7,29.0,18.1,22.8,18.3,79.2,8.0,100.0,87.5,rain,,,,15.5,212.4,1006.3,84.4,17.2,195.9,16.9,7.0,,2013-06-03T06:55:50,2013-06-03T20:02:15,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-04,Ciudad de Oaxaca,29.1,18.9,22.3,28.5,18.9,22.4,18.4,80.6,19.4,100.0,100.0,rain,,,,19.8,228.6,1005.6,84.3,13.0,237.9,20.4,8.0,,2013-06-04T06:55:50,2013-06-04T20:02:35,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-05,Ciudad de Oaxaca,30.9,17.2,23.0,29.5,17.2,23.0,18.0,77.6,11.4,100.0,79.17,rain,,,,20.5,236.6,1004.7,80.4,14.8,276.8,23.9,9.0,,2013-06-05T06:55:50,2013-06-05T20:02:56,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-06,Ciudad de Oaxaca,33.1,17.9,23.5,32.0,17.9,23.5,18.2,77.0,0.4,100.0,16.67,rain,,,,19.4,223.0,1003.5,82.7,14.8,301.6,26.1,10.0,,2013-06-06T06:55:52,2013-06-06T20:03:16,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76773099999,remote"
2013-06-07,Ciudad de Oaxaca,32.1,16.9,23.7,30.6,16.9,23.7,18.3,76.6,18.9,100.0,70.83,rain,,,,21.2,198.5,1006.0,81.8,16.2,301.1,25.7,10.0,,2013-06-07T06:55:55,2013-06-07T20:03:35,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2013-06-08,Ciudad de Oaxaca,31.1,18.9,23.5,30.3,18.9,23.5,19.1,79.9,10.9,100.0,87.5,rain,,,,16.9,191.9,1005.5,87.5,15.2,213.2,18.5,8.0,,2013-06-08T06:55:58,2013-06-08T20:03:55,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-09,Ciudad de Oaxaca,24.2,17.4,21.7,24.2,17.4,21.7,19.3,86.8,3.2,100.0,66.67,rain,,,,12.2,207.6,1010.0,87.6,13.0,122.8,10.5,4.0,,2013-06-09T06:56:02,2013-06-09T20:04:14,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-10,Ciudad de Oaxaca,26.3,16.7,22.1,26.3,16.7,22.1,19.1,84.2,4.0,100.0,75.0,rain,,,,13.3,191.7,1011.7,78.6,12.0,177.2,15.3,6.0,,2013-06-10T06:56:07,2013-06-10T20:04:32,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-11,Ciudad de Oaxaca,27.9,19.2,21.8,27.8,19.2,21.8,18.4,83.3,10.1,100.0,87.5,rain,,,,11.2,209.5,1009.8,80.9,15.0,116.0,10.1,4.0,,2013-06-11T06:56:13,2013-06-11T20:04:50,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-12,Ciudad de Oaxaca,29.2,16.1,22.7,30.4,16.1,22.9,18.8,80.7,4.7,100.0,70.83,rain,,,,13.7,203.9,1013.3,75.7,11.8,263.0,22.6,9.0,,2013-06-12T06:56:20,2013-06-12T20:05:08,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-13,Ciudad de Oaxaca,29.9,16.1,23.0,28.7,16.1,22.9,17.5,74.1,0.0,0.0,0.0,rain,,,,9.4,352.8,1010.4,79.6,11.8,171.7,14.9,7.0,,2013-06-13T06:56:27,2013-06-13T20:05:25,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76773099999,remote"
2013-06-14,Ciudad de Oaxaca,30.7,15.7,23.4,29.9,15.7,23.5,17.7,73.8,1.5,100.0,45.83,rain,,,,16.9,246.6,1007.8,82.9,17.0,262.6,22.6,10.0,,2013-06-14T06:56:35,2013-06-14T20:05:42,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2013-06-15,Ciudad de Oaxaca,32.4,16.1,23.9,31.0,16.1,23.8,17.8,73.8,3.7,100.0,62.5,rain,,,,19.4,237.0,1007.8,83.2,16.4,298.7,25.7,10.0,,2013-06-15T06:56:44,2013-06-15T20:05:59,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2013-06-16,Ciudad de Oaxaca,32.2,14.2,23.9,30.9,14.2,23.9,16.8,69.4,3.3,100.0,62.5,rain,,,,15.1,271.8,1009.2,68.2,14.2,333.3,28.7,10.0,,2013-06-16T06:56:54,2013-06-16T20:06:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2013-06-17,Ciudad de Oaxaca,31.4,14.9,23.2,30.7,14.9,23.2,17.2,72.8,7.5,100.0,37.5,rain,,,,17.3,251.0,1010.4,70.7,15.5,291.2,25.1,10.0,,2013-06-17T06:57:04,2013-06-17T20:06:30,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2013-06-18,Ciudad de Oaxaca,31.4,14.9,22.9,29.3,14.9,22.7,15.1,67.4,0.6,100.0,12.5,rain,,,,13.3,310.6,1006.9,67.2,14.8,214.1,18.7,7.0,,2013-06-18T06:57:15,2013-06-18T20:06:45,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76773099999,remote"
2013-06-19,Ciudad de Oaxaca,31.4,18.2,22.5,30.5,18.2,22.5,18.4,80.4,2.6,100.0,79.17,rain,,,,14.0,246.6,1005.1,85.4,15.4,150.8,13.1,6.0,,2013-06-19T06:57:27,2013-06-19T20:06:59,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-20,Ciudad de Oaxaca,26.0,17.9,21.6,26.0,17.9,21.6,18.6,84.0,7.4,100.0,100.0,rain,,,,13.7,198.2,1009.2,94.2,11.8,226.3,19.5,8.0,,2013-06-20T06:57:39,2013-06-20T20:07:12,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-21,Ciudad de Oaxaca,27.0,18.7,22.2,28.0,18.7,22.2,18.6,81.7,9.8,100.0,95.83,rain,,,,11.5,163.8,1010.2,95.8,19.3,213.0,18.4,9.0,,2013-06-21T06:57:52,2013-06-21T20:07:25,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-22,Ciudad de Oaxaca,27.3,19.4,22.6,28.0,19.4,22.7,18.6,79.9,5.2,100.0,79.17,rain,,,,11.2,139.0,1010.4,95.7,14.5,195.5,17.0,8.0,,2013-06-22T06:58:06,2013-06-22T20:07:37,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-23,Ciudad de Oaxaca,27.5,17.1,22.1,28.3,17.1,22.1,17.7,78.8,7.9,100.0,54.17,rain,,,,15.1,122.6,1008.3,91.0,17.0,237.6,20.6,9.0,,2013-06-23T06:58:20,2013-06-23T20:07:49,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76773099999,remote"
2013-06-24,Ciudad de Oaxaca,27.4,18.7,21.1,27.2,18.7,21.1,18.4,86.4,1.8,100.0,54.17,rain,,,,18.7,175.4,1010.9,90.4,15.0,109.2,9.5,4.0,,2013-06-24T06:58:34,2013-06-24T20:07:59,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76773099999,remote"
2013-06-25,Ciudad de Oaxaca,27.2,15.2,21.8,27.1,15.2,21.7,17.6,79.8,3.8,100.0,54.17,rain,,,,16.9,169.3,1012.0,91.1,16.3,264.8,22.8,9.0,,2013-06-25T06:58:49,2013-06-25T20:08:09,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76773099999,remote"
2013-06-26,Ciudad de Oaxaca,27.7,16.2,22.4,28.2,16.2,22.5,18.2,79.4,2.1,100.0,66.67,rain,,,,16.9,243.2,1010.1,88.9,16.3,232.1,20.2,9.0,,2013-06-26T06:59:05,2013-06-26T20:08:18,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2013-06-27,Ciudad de Oaxaca,28.7,14.4,22.0,27.6,14.4,21.9,17.5,78.8,1.7,100.0,50.0,rain,,,,11.2,266.9,1011.6,86.6,17.0,181.0,15.8,7.0,,2013-06-27T06:59:21,2013-06-27T20:08:27,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2013-06-28,Ciudad de Oaxaca,27.1,15.9,21.4,26.9,15.9,21.4,16.9,77.5,0.8,100.0,25.0,rain,,,,11.9,274.7,1009.8,84.9,16.6,164.4,14.3,5.0,,2013-06-28T06:59:37,2013-06-28T20:08:35,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76773099999,remote"
2013-06-29,Ciudad de Oaxaca,25.2,14.1,21.2,25.2,14.1,21.2,17.1,78.5,1.1,100.0,45.83,rain,,,,15.1,246.3,1013.0,78.2,14.7,210.8,18.3,7.0,,2013-06-29T06:59:54,2013-06-29T20:08:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"76773099999,remote"
2013-06-30,Ciudad de Oaxaca,26.4,16.4,21.5,26.4,16.4,21.5,18.1,82.7,2.8,100.0,54.17,rain,,,,18.4,263.7,1009.0,83.1,14.8,220.4,19.1,8.0,,2013-06-30T07:00:12,2013-06-30T20:08:47,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2014-06-01,Ciudad de Oaxaca,27.7,16.9,22.4,27.8,16.9,22.4,17.1,74.8,7.4,100.0,29.17,rain,,,,10.8,227.0,1006.7,88.7,14.7,169.2,14.6,6.0,,2014-06-01T06:55:54,2014-06-01T20:01:29,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76773099999,remote"
2014-06-02,Ciudad de Oaxaca,29.1,14.2,22.5,28.3,14.2,22.4,15.5,68.6,1.8,100.0,37.5,rain,,,,14.4,345.9,1005.9,81.2,14.5,193.7,16.7,7.0,,2014-06-02T06:55:52,2014-06-02T20:01:50,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2014-06-03,Ciudad de Oaxaca,29.4,15.1,23.0,30.2,15.1,23.2,17.5,73.5,39.9,100.0,70.83,rain,,,,21.6,353.2,1005.7,86.3,14.2,201.2,17.4,7.0,,2014-06-03T06:55:51,2014-06-03T20:02:10,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2014-06-04,Ciudad de Oaxaca,28.1,17.7,22.4,28.3,17.7,22.5,18.6,80.4,46.2,100.0,87.5,rain,,,,12.2,347.3,1004.1,91.0,10.4,130.0,11.0,5.0,,2014-06-04T06:55:50,2014-06-04T20:02:31,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2014-06-05,Ciudad de Oaxaca,26.1,19.4,21.9,26.1,19.4,21.9,19.3,86.1,22.6,100.0,100.0,rain,,,,14.4,164.0,1006.1,96.3,11.2,147.9,12.9,5.0,,2014-06-05T06:55:51,2014-06-05T20:02:51,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2014-06-06,Ciudad de Oaxaca,27.2,17.9,21.6,28.6,17.9,21.7,19.2,86.7,10.2,100.0,100.0,rain,,,,15.5,169.5,1006.5,95.2,10.2,187.6,16.2,6.0,,2014-06-06T06:55:52,2014-06-06T20:03:11,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2014-06-07,Ciudad de Oaxaca,25.7,17.2,21.0,25.7,17.2,21.0,18.5,86.6,12.5,100.0,95.83,rain,,,,17.3,151.5,1008.9,97.3,7.5,228.1,19.9,9.0,,2014-06-07T06:55:54,2014-06-07T20:03:31,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2014-06-08,Ciudad de Oaxaca,27.2,16.9,20.5,28.0,16.9,20.5,18.3,88.2,9.1,100.0,95.83,rain,,,,17.3,147.7,1008.5,96.4,10.2,151.6,13.1,5.0,,2014-06-08T06:55:58,2014-06-08T20:03:50,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2014-06-09,Ciudad de Oaxaca,27.1,16.9,20.7,28.0,16.9,20.7,17.7,84.1,11.2,100.0,87.5,rain,,,,14.8,164.0,1007.8,88.6,11.6,257.1,22.2,8.0,,2014-06-09T06:56:02,2014-06-09T20:04:09,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2014-06-10,Ciudad de Oaxaca,25.1,16.7,20.4,25.1,16.7,20.4,17.8,85.8,6.1,100.0,62.5,rain,,,,15.5,188.5,1009.3,90.5,11.3,193.7,16.7,7.0,,2014-06-10T06:56:06,2014-06-10T20:04:28,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2014-06-11,Ciudad de Oaxaca,25.9,16.2,21.0,25.9,16.2,21.0,17.6,82.2,1.7,100.0,50.0,rain,,,,11.5,170.1,1010.8,89.0,12.2,176.5,15.1,5.0,,2014-06-11T06:56:12,2014-06-11T20:04:46,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2014-06-12,Ciudad de Oaxaca,27.8,17.7,22.2,28.9,17.7,22.4,18.9,83.4,4.9,100.0,87.5,rain,,,,14.8,230.7,1009.9,78.9,9.6,218.8,18.9,8.0,,2014-06-12T06:56:19,2014-06-12T20:05:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2014-06-13,Ciudad de Oaxaca,28.0,17.7,23.3,29.4,17.7,23.5,19.8,82.2,1.9,100.0,50.0,rain,,,,14.4,236.3,1009.3,70.0,10.8,253.0,22.0,8.0,,2014-06-13T06:56:26,2014-06-13T20:05:22,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2014-06-14,Ciudad de Oaxaca,30.1,19.0,23.8,30.2,19.0,23.9,18.3,74.6,0.0,0.0,0.0,rain,,,,16.6,239.4,1005.7,53.7,15.3,317.2,27.4,10.0,,2014-06-14T06:56:34,2014-06-14T20:05:39,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76773099999,remote"
2014-06-15,Ciudad de Oaxaca,30.2,15.7,23.2,30.2,15.7,23.4,19.2,80.5,1.5,100.0,41.67,rain,,,,16.9,228.5,1009.3,62.5,16.0,278.9,24.4,9.0,,2014-06-15T06:56:43,2014-06-15T20:05:55,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76773099999,remote"
2014-06-16,Ciudad de Oaxaca,29.5,19.5,23.8,30.9,19.5,23.9,18.6,75.8,6.3,100.0,91.67,rain,,,,11.5,82.6,1008.2,59.8,16.4,254.8,22.1,9.0,,2014-06-16T06:56:52,2014-06-16T20:06:11,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
2014-06-17,Ciudad de Oaxaca,28.7,17.2,22.9,30.1,17.2,23.0,18.4,78.7,22.7,100.0,75.0,rain,,,,14.4,189.3,1008.8,67.0,15.2,240.0,20.8,9.0,,2014-06-17T06:57:02,2014-06-17T20:06:27,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76773099999,remote"
