name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ciudad de Oaxaca,01/06/2000,27.4,20.2,24.1,27.2,20.2,24.1,13.6,52.6,,0,0,,,,,7.2,54.3,,66,17.6,,,,,2000-06-01T06:55:51,2000-06-01T20:01:35,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,02/06/2000,28.7,16.1,21.8,27.7,16.1,21.5,12.9,62.1,,0,0,,,,,7.2,45,,46.7,15,,,,,2000-06-02T06:55:49,2000-06-02T20:01:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,03/06/2000,27.7,14.9,21.2,27.2,14.9,21,11.9,58.9,,0,0,,,,,7.2,22.5,,30,20,,,,,2000-06-03T06:55:48,2000-06-03T20:02:16,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,04/06/2000,30.2,27.1,28.7,28.8,26.7,27.8,10.3,32.2,,0,0,,,,,3.6,255,,30,20,,,,,2000-06-04T06:55:48,2000-06-04T20:02:37,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,05/06/2000,27.4,15.4,20.2,27,15.4,20.1,13.6,69.1,,0,0,,,,,7.2,266.3,,66,15.2,,,,,2000-06-05T06:55:49,2000-06-05T20:02:57,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,06/06/2000,23.9,17.1,20.7,23.9,17.1,20.7,15.4,73,,0,0,,,,,3.6,340,,93.3,16,,,,,2000-06-06T06:55:51,2000-06-06T20:03:17,0.15,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,07/06/2000,25.9,17.1,20.8,25.9,17.1,20.8,15.9,76,,0,0,,,,,3.6,222.5,,90,13.3,,,,,2000-06-07T06:55:53,2000-06-07T20:03:36,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,08/06/2000,25.2,18.2,21.8,25.2,18.2,21.8,15.9,70.7,,0,0,,,,,3.6,165,,82.5,12,,,,,2000-06-08T06:55:57,2000-06-08T20:03:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,09/06/2000,22.2,17.4,19.4,22.2,17.4,19.4,16.2,82.5,,0,0,,,,,3.6,225,,96.7,8,,,,,2000-06-09T06:56:01,2000-06-09T20:04:15,0.25,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,10/06/2000,25.1,18.7,21.1,25.1,18.7,21.1,16.5,76.2,,0,0,,,,,3.6,160,,76.7,11.7,,,,,2000-06-10T06:56:06,2000-06-10T20:04:33,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,11/06/2000,24.1,17.1,20.4,24.1,17.1,20.4,16.8,81.4,,0,0,,,,,3.6,240,,80,9.3,,,,,2000-06-11T06:56:12,2000-06-11T20:04:51,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,12/06/2000,25.7,17.4,22.2,25.7,17.4,22.2,15.8,69.7,,0,0,,,,,3.6,120,,80,13.3,,,,,2000-06-12T06:56:19,2000-06-12T20:05:09,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,13/06/2000,26.9,16.9,22.9,27,16.9,22.9,14.3,62.3,,0,0,,,,,3.6,90,,70,14.7,,,,,2000-06-13T06:56:26,2000-06-13T20:05:26,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,14/06/2000,24.9,17.7,20,24.9,17.7,20,16,79.5,,0,0,,,,,3.6,90,,90,8.3,,,,,2000-06-14T06:56:35,2000-06-14T20:05:43,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,15/06/2000,22.9,17.7,19.4,22.9,17.7,19.4,16.4,83.5,,0,0,,,,,3.6,150,,96.7,7.7,,,,,2000-06-15T06:56:44,2000-06-15T20:05:59,0.46,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,16/06/2000,24.7,17.9,21.9,24.7,17.9,21.9,16,70.8,,0,0,,,,,3.6,270,1014.1,70,18,,,,,2000-06-16T06:56:53,2000-06-16T20:06:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,17/06/2000,24.6,17.4,20.6,24.6,17.4,20.6,16.7,80.4,,0,0,,,,,3.6,195,,80,18,,,,,2000-06-17T06:57:04,2000-06-17T20:06:30,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,18/06/2000,23.4,17.1,19.7,23.4,17.1,19.7,16.6,83.5,,0,0,,,,,3.6,180,,80,13.7,,,,,2000-06-18T06:57:15,2000-06-18T20:06:45,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,19/06/2000,24.2,19.2,21.7,24.2,19.2,21.7,15.3,68.6,,0,0,,,,,7.2,99.9,,85,20,,,,,2000-06-19T06:57:27,2000-06-19T20:06:59,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,20/06/2000,23.2,17.4,20.3,23.2,17.4,20.3,13.7,66.4,,0,0,,,,,10.8,75,,90,15,,,,,2000-06-20T06:57:39,2000-06-20T20:07:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,21/06/2000,24.2,15.7,20.3,24.2,15.7,20.3,15.2,74.6,,0,0,,,,,3.6,280.9,,95,18.5,,,,,2000-06-21T06:57:52,2000-06-21T20:07:25,0.66,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,22/06/2000,22.9,16.2,19.8,22.9,16.2,19.8,15.9,79.7,,0,0,,,,,3.6,240,,90,12.5,,,,,2000-06-22T06:58:05,2000-06-22T20:07:37,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,23/06/2000,27.1,15.7,20.9,27.3,15.7,20.9,14.1,68.4,,0,0,,,,,3.6,113.8,,57.5,13.8,,,,,2000-06-23T06:58:20,2000-06-23T20:07:48,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,24/06/2000,24.2,15.9,19.9,24.2,15.9,19.9,13.3,67.7,,0,0,,,,,3.6,165,,26.7,18,,,,,2000-06-24T06:58:34,2000-06-24T20:07:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,25/06/2000,24.9,14.4,19.7,24.9,14.4,19.7,12.2,65.3,,0,0,,,,,3.6,75,,45,12.5,,,,,2000-06-25T06:58:49,2000-06-25T20:08:09,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,26/06/2000,27.4,16.4,22.7,27.2,16.4,22.6,13,56.6,,0,0,,,,,7.2,90,,32.5,20,,,,,2000-06-26T06:59:05,2000-06-26T20:08:18,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,27/06/2000,24.2,18.9,21.5,24.2,18.9,21.5,12.4,56.9,,0,0,,,,,7.2,80.1,,50,19,,,,,2000-06-27T06:59:21,2000-06-27T20:08:26,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,28/06/2000,26.7,18.9,23.2,26.7,18.9,23.2,12,50.6,,0,0,,,,,7.2,116.6,,46.7,20,,,,,2000-06-28T06:59:38,2000-06-28T20:08:34,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,29/06/2000,28.2,18.1,23.1,28.2,18.1,23.1,13.9,57.7,,0,0,,,,,7.2,236.3,,72.5,19,,,,,2000-06-29T06:59:55,2000-06-29T20:08:41,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,30/06/2000,24.7,18.2,21.5,24.7,18.2,21.5,15.9,72.4,,0,0,,,,,3.6,141.3,,80,20,,,,,2000-06-30T07:00:12,2000-06-30T20:08:47,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,01/06/2001,22.9,18.4,20.7,22.9,18.4,20.7,15.3,73.1,,0,0,,,,,3.6,105,,95,17,,,,,2001-06-01T06:55:52,2001-06-01T20:01:30,0.34,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,02/06/2001,,,,,,,,,,,0,,,,,0,,,,,,,,,2001-06-02T06:55:50,2001-06-02T20:01:51,0.38,,,,
Ciudad de Oaxaca,03/06/2001,,,,,,,,,,,0,,,,,0,,,,,,,,,2001-06-03T06:55:48,2001-06-03T20:02:12,0.42,,,,
Ciudad de Oaxaca,04/06/2001,19.4,19.4,19.4,19.4,19.4,19.4,16.2,81.8,,0,0,,,,,3.6,90,,90,14,,,,,2001-06-04T06:55:48,2001-06-04T20:02:32,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,05/06/2001,27.4,19.2,23.4,27.7,19.2,23.5,16.5,67,,0,0,,,,,3.6,135,,70,14,,,,,2001-06-05T06:55:49,2001-06-05T20:02:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,06/06/2001,25.9,21.2,23.5,25.9,21.2,23.5,16.1,63.6,,0,0,,,,,3.6,90,,45,15,,,,,2001-06-06T06:55:50,2001-06-06T20:03:12,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,07/06/2001,27.1,17.7,22.8,27.4,17.7,22.9,15.7,66.9,,0,0,,,,,3.6,113.8,,63.3,14.3,,,,,2001-06-07T06:55:53,2001-06-07T20:03:32,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,08/06/2001,22.9,17.2,20,22.9,17.2,20,15.7,77.2,,0,0,,,,,3.6,65,,70,13,,,,,2001-06-08T06:55:56,2001-06-08T20:03:51,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,09/06/2001,19.1,19.1,19.1,19.1,19.1,19.1,15.4,79.1,,0,0,,,,,3.6,60,,90,10,,,,,2001-06-09T06:56:00,2001-06-09T20:04:10,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,10/06/2001,24.9,24.9,24.9,24.9,24.9,24.9,15.6,56.3,,0,0,,,,,3.6,90,,40,20,,,,,2001-06-10T06:56:05,2001-06-10T20:04:29,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,11/06/2001,20.2,20.2,20.2,20.2,20.2,20.2,15.2,73,,0,0,,,,,3.6,60,,40,14,,,,,2001-06-11T06:56:11,2001-06-11T20:04:47,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,12/06/2001,25.4,20.2,22.8,25.4,20.2,22.8,15.6,64.1,,0,0,,,,,3.6,75,,70,20,,,,,2001-06-12T06:56:17,2001-06-12T20:05:05,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,13/06/2001,22.9,19.4,21.2,22.9,19.4,21.2,16,73.1,,0,0,,,,,3.6,75,,65,16,,,,,2001-06-13T06:56:25,2001-06-13T20:05:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,14/06/2001,25.2,19.9,22.5,25.2,19.9,22.5,15.3,64.8,,0,0,,,,,3.6,60,,55,20,,,,,2001-06-14T06:56:33,2001-06-14T20:05:39,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,15/06/2001,17.7,17.7,17.7,17.7,17.7,17.7,16.4,92.1,,0,0,,,,,3.6,50,,80,8,,,,,2001-06-15T06:56:42,2001-06-15T20:05:56,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,16/06/2001,22.4,22.4,22.4,22.4,22.4,22.4,12.4,53.2,,0,0,,,,,10.8,90,,90,20,,,,,2001-06-16T06:56:51,2001-06-16T20:06:12,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,17/06/2001,,,,,,,,,,,0,,,,,0,,,,,,,,,2001-06-17T06:57:01,2001-06-17T20:06:27,0.88,,,,
Ciudad de Oaxaca,18/06/2001,25.7,18.7,22.2,25.7,18.7,22.2,11.4,51.9,,0,0,,,,,7.2,80,,40,20,,,,,2001-06-18T06:57:12,2001-06-18T20:06:42,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,19/06/2001,27.2,17.1,23.2,26.9,17.1,23.1,12.2,52.3,,0,0,,,,,3.6,110,,33.3,20,,,,,2001-06-19T06:57:24,2001-06-19T20:06:56,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,20/06/2001,26.4,21.1,23.8,26.4,21.1,23.8,13.7,54.2,,0,0,,,,,3.6,315,,35,20,,,,,2001-06-20T06:57:36,2001-06-20T20:07:10,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,21/06/2001,26.2,26.2,26.2,26.2,26.2,26.2,14.1,47.3,,0,0,,,,,3.6,240,,30,20,,,,,2001-06-21T06:57:49,2001-06-21T20:07:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,22/06/2001,26.2,20.4,23.3,26.2,20.4,23.3,13.2,54.7,,0,0,,,,,3.6,240,,50,20,,,,,2001-06-22T06:58:02,2001-06-22T20:07:35,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,23/06/2001,21.7,21.7,21.7,21.7,21.7,21.7,14.2,62.4,,0,0,,,,,3.6,90,,40,20,,,,,2001-06-23T06:58:16,2001-06-23T20:07:46,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,24/06/2001,26.2,20.4,23.3,26.2,20.4,23.3,13,53.3,,0,0,,,,,3.6,165,,40,20,,,,,2001-06-24T06:58:31,2001-06-24T20:07:57,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,25/06/2001,28.4,19.9,24.7,27.8,19.9,24.5,12.5,47.9,,0,0,,,,,3.6,249.9,,33.3,20,,,,,2001-06-25T06:58:46,2001-06-25T20:08:07,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,26/06/2001,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2001-06-26T06:59:01,2001-06-26T20:08:16,0.18,,,,
Ciudad de Oaxaca,27/06/2001,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2001-06-27T06:59:17,2001-06-27T20:08:25,0.25,,,,
Ciudad de Oaxaca,28/06/2001,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2001-06-28T06:59:34,2001-06-28T20:08:33,0.26,,,,
Ciudad de Oaxaca,29/06/2001,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2001-06-29T06:59:51,2001-06-29T20:08:40,0.29,,,,
Ciudad de Oaxaca,30/06/2001,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2001-06-30T07:00:08,2001-06-30T20:08:46,0.33,,,,
Ciudad de Oaxaca,01/06/2002,23.2,17.4,20.3,23.2,17.4,20.3,14.5,71,,0,0,,,,,7.2,90,,65,18,,,,,2002-06-01T06:55:53,2002-06-01T20:01:25,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,02/06/2002,24.1,24.1,24.1,24.1,24.1,24.1,15.9,60.2,,0,0,,,,,3.6,210,,90,16,,,,,2002-06-02T06:55:50,2002-06-02T20:01:46,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,03/06/2002,20.2,20.2,20.2,20.2,20.2,20.2,15.6,74.9,,0,0,,,,,3.6,90,,80,18,,,,,2002-06-03T06:55:49,2002-06-03T20:02:07,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,04/06/2002,24.4,18.2,21.3,24.4,18.2,21.3,16.3,74.7,,0,0,,,,,3.6,165,,85,12,,,,,2002-06-04T06:55:48,2002-06-04T20:02:28,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,05/06/2002,20.7,20.7,20.7,20.7,20.7,20.7,17.2,80.4,,0,0,,,,,3.6,90,,40,16,,,,,2002-06-05T06:55:49,2002-06-05T20:02:48,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,06/06/2002,,,,,,,,,,,0,,,,,0,,,,,,,,,2002-06-06T06:55:50,2002-06-06T20:03:08,0.86,,,,
Ciudad de Oaxaca,07/06/2002,23.9,19.4,21.7,23.9,19.4,21.7,15.8,70.5,,0,0,,,,,3.6,90,,90,18,,,,,2002-06-07T06:55:52,2002-06-07T20:03:28,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,08/06/2002,19.7,19.7,19.7,19.7,19.7,19.7,17.9,89.4,,0,0,,,,,3.6,240,,60,18,,,,,2002-06-08T06:55:55,2002-06-08T20:03:47,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,09/06/2002,23.9,19.1,21.5,23.9,19.1,21.5,16,72.2,,0,0,,,,,3.6,90,,85,18,,,,,2002-06-09T06:55:59,2002-06-09T20:04:06,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,10/06/2002,29.2,20.2,25.1,28.7,20.2,24.9,15.3,57.3,,0,0,,,,,3.6,180,,46.7,18.7,,,,,2002-06-10T06:56:04,2002-06-10T20:04:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,11/06/2002,24.2,24.2,24.2,24.2,24.2,24.2,15.3,57.6,,0,0,,,,,7.2,120,,45,18,,,,,2002-06-11T06:56:09,2002-06-11T20:04:43,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,12/06/2002,26.2,17.4,22.6,26.2,17.4,22.6,16.2,68.8,,0,0,,,,,7.2,195,,46.7,20,,,,,2002-06-12T06:56:16,2002-06-12T20:05:01,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,13/06/2002,25.9,19.2,23.2,25.9,19.2,23.2,16,65,,0,0,,,,,3.6,141.2,,56.7,16,,,,,2002-06-13T06:56:23,2002-06-13T20:05:19,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,14/06/2002,26.2,19.1,23.8,26.2,19.1,23.8,16.2,64,,0,0,,,,,7.2,100,,40,20,,,,,2002-06-14T06:56:31,2002-06-14T20:05:36,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,15/06/2002,25.4,20.1,22.8,25.4,20.1,22.8,16,66.3,,0,0,,,,,3.6,100,,75,20,,,,,2002-06-15T06:56:40,2002-06-15T20:05:52,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,16/06/2002,21.2,18.7,20,21.2,18.7,20,17.8,87.7,,0,0,,,,,3.6,135,,80,10.5,,,,,2002-06-16T06:56:49,2002-06-16T20:06:08,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,17/06/2002,28.7,20.7,24.7,28.9,20.7,24.8,17.3,66.5,,0,0,,,,,3.6,225,,30,20,,,,,2002-06-17T06:56:59,2002-06-17T20:06:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,18/06/2002,19.9,19.9,19.9,19.9,19.9,19.9,14.7,72,,0,0,,,,,3.6,10,,10,18,,,,,2002-06-18T06:57:10,2002-06-18T20:06:39,0.28,Clear,Clear conditions throughout the day.,clear-day,76773099999
Ciudad de Oaxaca,19/06/2002,,,,,,,,,,,0,,,,,0,,,,,,,,,2002-06-19T06:57:21,2002-06-19T20:06:53,0.31,,,,
Ciudad de Oaxaca,20/06/2002,26.2,19.4,23.8,26.2,19.4,23.8,13.9,55.2,,0,0,,,,,3.6,120,,53.3,20,,,,,2002-06-20T06:57:33,2002-06-20T20:07:07,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,21/06/2002,24.7,20.2,23,24.7,20.2,23,14.7,59.8,,0,0,,,,,7.2,92.7,,96.7,19.3,,,,,2002-06-21T06:57:46,2002-06-21T20:07:20,0.39,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,22/06/2002,25.2,20.1,22.7,25.2,20.1,22.7,14.7,61.3,,0,0,,,,,7.2,360,,80,20,,,,,2002-06-22T06:57:59,2002-06-22T20:07:32,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,23/06/2002,25.7,19.4,22.5,25.7,19.4,22.5,14.5,62,,0,0,,,,,7.2,150,,70,20,,,,,2002-06-23T06:58:13,2002-06-23T20:07:44,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,24/06/2002,29.7,21.2,25.4,29.5,21.2,25.4,14.6,51.8,,0,0,,,,,7.2,256.1,,56.7,18.7,,,,,2002-06-24T06:58:28,2002-06-24T20:07:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,25/06/2002,28.9,19.9,25.2,29.2,19.9,25.3,16.6,60.6,,0,0,,,,,7.2,246.6,,56.7,18,,,,,2002-06-25T06:58:43,2002-06-25T20:08:05,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,26/06/2002,26.9,19.1,23.5,27.5,19.1,23.7,16.9,68.4,,0,0,,,,,7.2,143.8,,70,15.3,,,,,2002-06-26T06:58:58,2002-06-26T20:08:15,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,27/06/2002,24.1,18.2,21.7,24.1,18.2,21.7,16.2,71.5,,0,0,,,,,7.2,185,,83.3,13.7,,,,,2002-06-27T06:59:14,2002-06-27T20:08:23,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,28/06/2002,23.9,18.2,21.3,23.9,18.2,21.3,16.1,73.1,,0,0,,,,,3.6,189.9,,86.7,18,,,,,2002-06-28T06:59:30,2002-06-28T20:08:31,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,29/06/2002,23.9,18.9,21.4,23.9,18.9,21.4,17,77,,0,0,,,,,3.6,210,,90,12,,,,,2002-06-29T06:59:47,2002-06-29T20:08:38,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,30/06/2002,25.7,25.7,25.7,25.7,25.7,25.7,16.4,56.5,,0,0,,,,,3.6,210,,40,20,,,,,2002-06-30T07:00:04,2002-06-30T20:08:45,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,01/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-01T06:55:53,2003-06-01T20:01:20,0.05,,,,
Ciudad de Oaxaca,02/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-02T06:55:51,2003-06-02T20:01:41,0.09,,,,
Ciudad de Oaxaca,03/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-03T06:55:49,2003-06-03T20:02:02,0.12,,,,
Ciudad de Oaxaca,04/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-04T06:55:49,2003-06-04T20:02:23,0.16,,,,
Ciudad de Oaxaca,05/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-05T06:55:49,2003-06-05T20:02:43,0.19,,,,
Ciudad de Oaxaca,06/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-06T06:55:50,2003-06-06T20:03:03,0.23,,,,
Ciudad de Oaxaca,07/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-07T06:55:52,2003-06-07T20:03:23,0.25,,,,
Ciudad de Oaxaca,08/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-08T06:55:55,2003-06-08T20:03:43,0.3,,,,
Ciudad de Oaxaca,09/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-09T06:55:58,2003-06-09T20:04:02,0.33,,,,
Ciudad de Oaxaca,10/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-10T06:56:03,2003-06-10T20:04:21,0.37,,,,
Ciudad de Oaxaca,11/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-11T06:56:08,2003-06-11T20:04:39,0.4,,,,
Ciudad de Oaxaca,12/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-12T06:56:14,2003-06-12T20:04:57,0.44,,,,
Ciudad de Oaxaca,13/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-13T06:56:21,2003-06-13T20:05:15,0.47,,,,
Ciudad de Oaxaca,14/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-14T06:56:29,2003-06-14T20:05:32,0.5,,,,
Ciudad de Oaxaca,15/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-15T06:56:38,2003-06-15T20:05:49,0.54,,,,
Ciudad de Oaxaca,16/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-16T06:56:47,2003-06-16T20:06:05,0.57,,,,
Ciudad de Oaxaca,17/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-17T06:56:57,2003-06-17T20:06:20,0.61,,,,
Ciudad de Oaxaca,18/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-18T06:57:07,2003-06-18T20:06:35,0.64,,,,
Ciudad de Oaxaca,19/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-19T06:57:19,2003-06-19T20:06:50,0.67,,,,
